timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_count,byte_count,duration,flag,failed_connections
2026-08-24T06:48:15.077872,172.16.10.46,151.101.1.69,TCP,28863,22,120,36010,28.792,SF,0
2026-08-24T06:48:43.188184,10.0.0.56,192.168.1.209,TCP,35481,3306,2,7448,0.41,SF,0
2026-08-24T06:49:14.434866,192.168.1.177,192.168.1.57,TCP,54297,80,17,5168,0.7571,SF,0
2026-08-24T06:49:43.086236,203.0.113.88,192.168.1.50,TCP,42128,21,36,1876,7.2574,RSTO,11
2026-08-24T06:50:12.737490,10.0.0.18,104.244.42.1,TCP,32191,22,190,12878,36.4926,SF,0
2026-08-24T06:50:39.319862,192.168.1.5,52.84.12.33,TCP,50544,443,51,14838,1.9144,SF,0
2026-08-24T06:51:09.731364,172.16.10.225,1.1.1.1,TCP,55014,80,27,10745,0.2971,SF,0
2026-08-24T06:51:35.937941,10.0.0.115,8.8.8.8,TCP,9748,80,21,3942,1.2752,SF,0
2026-08-24T06:52:07.602350,192.168.1.65,172.16.10.47,TCP,42329,80,5,7361,1.9912,SF,0
2026-08-24T06:52:34.742298,10.0.0.35,1.1.1.1,TCP,54313,22,221,61910,26.5968,SF,0
2026-08-24T06:53:05.292768,10.0.0.181,52.84.12.33,TCP,9499,3306,25,5132,0.4206,SF,0
2026-08-24T06:53:34.503766,172.16.10.232,1.1.1.1,UDP,25610,53,4,114,0.0241,SF,0
2026-08-24T06:54:02.620965,10.0.0.225,185.199.108.153,TCP,30971,3306,19,5930,0.3305,SF,0
2026-08-24T06:54:29.283710,10.0.0.122,151.101.1.69,TCP,27297,80,37,2283,0.4437,SF,0
2026-08-24T06:54:59.636973,172.16.10.149,10.0.0.86,UDP,61097,53,1,142,0.0318,SF,0
2026-08-24T06:55:26.516362,192.168.1.100,45.154.255.7,TCP,9024,443,3373,13799398,275.7431,SF,0
2026-08-24T06:55:57.886628,172.16.10.66,52.84.12.33,TCP,23188,443,116,32791,1.8925,SF,0
2026-08-24T06:56:25.869541,172.16.10.121,8.8.8.8,UDP,42905,123,1,66,0.0022,SF,0
2026-08-24T06:56:52.344914,172.16.10.119,52.84.12.33,TCP,44849,80,52,2392,1.8168,SF,0
2026-08-24T06:57:22.447700,172.16.10.147,10.0.0.77,TCP,63048,443,68,22689,0.3572,SF,0
2026-08-24T06:57:53.029908,192.168.1.206,185.199.108.153,TCP,14184,22,227,15519,39.8684,SF,0
2026-08-24T06:58:19.664104,192.168.1.109,151.101.1.69,TCP,38089,80,22,12463,0.7766,SF,0
2026-08-24T06:58:51.176147,10.0.0.209,8.8.8.8,TCP,15372,3306,7,7828,0.3719,SF,0
2026-08-24T06:59:16.812415,192.168.1.93,10.0.0.159,UDP,6041,53,1,363,0.042,SF,0
2026-08-24T06:59:45.964644,10.0.0.36,10.0.0.29,TCP,17343,443,47,7544,0.7348,SF,0
2026-08-24T07:00:16.401087,172.16.10.61,185.199.108.153,TCP,34119,3306,5,7200,0.1431,SF,0
2026-08-24T07:00:45.295886,172.16.10.24,8.8.8.8,TCP,63534,22,259,47460,52.1219,SF,0
2026-08-24T07:01:14.509764,172.16.10.3,192.168.1.124,TCP,9858,80,55,3526,1.2414,SF,0
2026-08-24T07:01:40.317837,10.0.0.220,8.8.8.8,TCP,3271,443,86,32982,1.8769,SF,0
2026-08-24T07:02:08.732514,10.0.0.100,151.101.1.69,TCP,11255,22,31,26411,32.2051,SF,0
2026-08-24T07:02:38.364257,10.0.0.48,10.0.0.155,UDP,20390,123,2,89,0.0011,SF,0
2026-08-24T07:03:10.743648,10.0.0.197,185.199.108.153,TCP,50248,22,193,62976,36.5262,SF,0
2026-08-24T07:03:35.076814,10.0.0.143,185.199.108.153,UDP,21789,53,3,286,0.0469,SF,0
2026-08-24T07:04:04.488401,10.0.0.8,104.244.42.1,TCP,32619,22,161,13189,17.3769,SF,0
2026-08-24T07:04:36.581763,185.220.101.5,192.168.1.1,ICMP,0,0,4385,260432,0.4414,SF,0
2026-08-24T07:05:03.421661,192.168.1.41,185.199.108.153,TCP,59439,22,111,51840,26.2515,SF,0
2026-08-24T07:05:32.109442,192.168.1.149,52.84.12.33,UDP,57880,53,1,232,0.0272,SF,0
2026-08-24T07:05:59.736955,10.0.0.213,52.84.12.33,UDP,36712,123,2,87,0.01,SF,0
2026-08-24T07:06:28.805522,192.168.1.234,104.244.42.1,TCP,58697,80,11,3063,1.0006,SF,0
2026-08-24T07:06:58.749669,10.0.0.230,185.199.108.153,UDP,3821,53,4,227,0.0254,SF,0
2026-08-24T07:07:26.027235,192.168.1.73,151.101.1.69,TCP,54919,80,21,4835,0.1057,SF,0
2026-08-24T07:07:56.681096,172.16.10.96,104.244.42.1,UDP,27371,123,1,73,0.0058,SF,0
2026-08-24T07:08:27.139815,10.0.0.43,172.16.10.236,TCP,36089,443,98,34939,4.4557,SF,0
2026-08-24T07:08:52.130408,192.168.1.157,52.84.12.33,UDP,53763,123,1,58,0.0061,SF,0
2026-08-24T07:09:20.989362,10.0.0.194,8.8.8.8,TCP,42889,443,116,11921,0.739,SF,0
2026-08-24T07:09:51.939324,172.16.10.113,104.244.42.1,TCP,2646,3306,14,398,0.6688,SF,0
2026-08-24T07:10:22.909748,10.0.0.206,151.101.1.69,TCP,18566,22,85,54241,4.4755,SF,0
2026-08-24T07:10:51.055448,203.0.113.88,192.168.1.1,ICMP,0,0,2369,147929,0.1445,SF,0
2026-08-24T07:11:17.553339,192.168.1.161,8.8.8.8,TCP,6917,3306,2,4420,0.3786,SF,0
2026-08-24T07:11:46.062630,172.16.10.109,1.1.1.1,TCP,9484,3306,16,182,0.1295,SF,0
2026-08-24T07:12:17.573609,192.168.1.23,104.244.42.1,TCP,14540,80,4,11393,0.5977,SF,0
2026-08-24T07:12:45.123539,10.0.0.40,151.101.1.69,TCP,36110,22,296,71249,56.5485,SF,0
2026-08-24T07:13:14.681161,172.16.10.126,104.244.42.1,TCP,63743,80,57,8099,0.0524,SF,0
2026-08-24T07:13:43.033620,192.168.1.66,104.244.42.1,UDP,5310,123,2,69,0.0093,SF,0
2026-08-24T07:14:10.193769,192.168.1.222,151.101.1.69,TCP,21365,3306,14,5013,0.219,SF,0
2026-08-24T07:14:37.436135,192.168.1.154,10.0.0.28,UDP,20555,123,1,62,0.0089,SF,0
2026-08-24T07:15:06.885745,192.168.1.20,52.84.12.33,TCP,1154,3306,20,1233,0.647,SF,1
2026-08-24T07:15:39.486828,172.16.10.165,185.199.108.153,UDP,17370,123,1,59,0.0081,SF,0
2026-08-24T07:16:06.232232,185.220.101.5,192.168.1.1,ICMP,0,0,3194,160640,0.756,SF,0
2026-08-24T07:16:33.784839,192.168.1.181,8.8.8.8,UDP,40399,53,2,149,0.0331,SF,0
2026-08-24T07:17:04.265155,192.168.1.135,172.16.10.50,TCP,44103,80,28,14688,0.8341,SF,0
2026-08-24T07:17:31.991765,192.168.1.186,185.199.108.153,TCP,65268,3306,9,7433,0.3774,SF,0
2026-08-24T07:18:02.371672,192.168.1.187,10.0.0.225,TCP,38735,443,83,23057,4.3304,SF,0
2026-08-24T07:18:29.404472,172.16.10.186,1.1.1.1,TCP,2878,80,51,6255,2.1976,SF,0
2026-08-24T07:19:01.132857,192.168.1.168,185.199.108.153,TCP,60832,22,24,62014,55.685,SF,0
2026-08-24T07:19:26.482234,192.168.1.86,151.101.1.69,UDP,32766,123,2,53,0.0089,SF,0
2026-08-24T07:19:57.811828,10.0.0.110,192.168.1.240,TCP,17020,443,65,7986,4.7049,SF,0
2026-08-24T07:20:26.646990,10.0.0.163,151.101.1.69,UDP,4889,123,1,59,0.0062,SF,0
2026-08-24T07:20:56.341103,10.0.0.142,1.1.1.1,TCP,11372,3306,16,6393,0.1717,SF,0
2026-08-24T07:21:22.014386,172.16.10.243,52.84.12.33,TCP,56794,80,8,4084,1.1309,SF,0
2026-08-24T07:21:53.588006,10.0.0.166,185.199.108.153,TCP,18730,443,48,4744,4.0943,SF,0
2026-08-24T07:22:18.207510,192.168.1.224,52.84.12.33,UDP,56280,123,1,78,0.0068,SF,0
2026-08-24T07:22:48.785963,10.0.0.234,10.0.0.157,TCP,17595,3306,14,1234,0.0785,SF,0
2026-08-24T07:23:18.419239,10.0.0.16,1.1.1.1,UDP,17851,123,2,96,0.0025,SF,0
2026-08-24T07:23:46.698199,172.16.10.182,192.168.1.55,TCP,9993,80,7,3836,2.2374,SF,0
2026-08-24T07:24:13.676254,192.168.1.104,185.199.108.153,TCP,45073,3306,11,439,0.7776,SF,0
2026-08-24T07:24:46.234030,10.0.0.34,185.199.108.153,UDP,18050,123,1,72,0.0039,SF,0
2026-08-24T07:25:13.288339,172.16.10.18,104.244.42.1,UDP,43434,53,2,98,0.0061,SF,0
2026-08-24T07:25:40.693604,10.0.0.192,185.199.108.153,TCP,40771,3306,18,7366,0.0663,SF,0
2026-08-24T07:26:10.439268,192.168.1.249,52.84.12.33,TCP,2205,22,192,31284,13.0984,SF,0
2026-08-24T07:26:40.386218,172.16.10.220,151.101.1.69,TCP,57755,22,228,50183,11.5067,SF,0
2026-08-24T07:27:09.537632,172.16.10.16,185.199.108.153,TCP,11203,3306,3,1096,0.7013,SF,0
2026-08-24T07:27:37.874954,10.0.0.30,172.16.10.238,TCP,12350,3306,3,887,0.2286,SF,0
2026-08-24T07:28:05.130780,172.16.10.99,151.101.1.69,TCP,8548,80,36,7832,0.4143,SF,0
2026-08-24T07:28:32.497527,192.168.1.85,151.101.1.69,TCP,27279,80,12,6373,0.0993,SF,0
2026-08-24T07:29:05.860422,192.168.1.94,185.199.108.153,TCP,38159,80,50,10800,0.6487,SF,0
2026-08-24T07:29:31.830654,172.16.10.149,185.199.108.153,TCP,26960,22,288,60600,48.7773,SF,0
2026-08-24T07:29:59.445730,10.0.0.38,8.8.8.8,TCP,8384,80,10,8773,0.7974,SF,0
2026-08-24T07:30:30.171453,172.16.10.147,172.16.10.89,UDP,57279,53,1,124,0.0092,SF,0
2026-08-24T07:31:00.998380,192.168.1.97,172.16.10.233,TCP,11745,22,235,48222,58.8828,SF,0
2026-08-24T07:31:28.890685,192.168.1.96,172.16.10.97,UDP,30358,53,2,150,0.0208,SF,0
2026-08-24T07:31:56.231726,10.0.0.49,185.199.108.153,UDP,37355,123,1,92,0.0046,SF,0
2026-08-24T07:32:24.531477,172.16.10.11,1.1.1.1,TCP,34232,443,113,10893,0.8542,SF,0
2026-08-24T07:32:55.011197,192.168.1.211,52.84.12.33,TCP,18455,3306,10,280,0.742,SF,0
2026-08-24T07:33:22.208725,172.16.10.215,1.1.1.1,TCP,36539,22,162,23526,42.8841,SF,0
2026-08-24T07:33:53.431700,172.16.10.215,104.244.42.1,TCP,59181,3306,4,4346,0.487,SF,0
2026-08-24T07:34:22.124122,172.16.10.87,1.1.1.1,TCP,55411,3306,20,1381,0.3909,SF,0
2026-08-24T07:34:47.544250,172.16.10.16,1.1.1.1,TCP,6110,22,92,14398,59.0815,SF,0
2026-08-24T07:35:20.302143,45.154.255.7,192.168.1.1,ICMP,0,0,3634,178274,0.2456,SF,0
2026-08-24T07:35:44.796746,10.0.0.149,172.16.10.22,UDP,9421,53,1,313,0.0311,SF,0
2026-08-24T07:36:15.799859,172.16.10.151,52.84.12.33,UDP,44313,123,1,79,0.0057,SF,0
2026-08-24T07:36:42.864581,172.16.10.96,10.0.0.149,UDP,37465,123,1,87,0.0079,SF,0
2026-08-24T07:37:11.282851,192.168.1.136,172.16.10.175,UDP,48331,53,4,314,0.0116,SF,0
2026-08-24T07:37:41.295156,172.16.10.22,52.84.12.33,UDP,8818,53,1,206,0.0411,SF,0
2026-08-24T07:38:11.527653,192.168.1.203,185.199.108.153,UDP,24189,53,2,220,0.0496,SF,0
2026-08-24T07:38:37.439258,198.51.100.44,192.168.1.50,TCP,35435,21,15,2645,8.5546,REJ,17
2026-08-24T07:39:07.941643,192.168.1.156,192.168.1.163,UDP,4341,123,2,90,0.0057,SF,0
2026-08-24T07:39:38.882079,192.168.1.146,192.168.1.156,TCP,60912,80,30,3750,1.1174,SF,0
2026-08-24T07:40:06.800040,172.16.10.120,151.101.1.69,UDP,33645,123,1,52,0.0045,SF,0
2026-08-24T07:40:32.761018,192.168.1.63,52.84.12.33,UDP,37379,53,3,213,0.0295,SF,1
2026-08-24T07:41:06.145026,10.0.0.150,52.84.12.33,TCP,14103,80,15,14783,0.8345,SF,0
2026-08-24T07:41:32.012958,10.0.0.146,185.199.108.153,UDP,15928,53,3,224,0.0083,SF,0
2026-08-24T07:42:02.255486,10.0.0.124,8.8.8.8,UDP,28326,123,1,79,0.0071,SF,0
2026-08-24T07:42:32.334945,10.0.0.168,151.101.1.69,TCP,31394,22,39,53500,6.9543,SF,0
2026-08-24T07:42:58.056819,172.16.10.159,52.84.12.33,UDP,16192,123,1,60,0.0091,SF,0
2026-08-24T07:43:28.908160,172.16.10.92,52.84.12.33,TCP,52890,3306,4,5010,0.5642,SF,0
2026-08-24T07:43:56.434747,10.0.0.75,172.16.10.73,UDP,42126,123,2,51,0.0022,SF,0
2026-08-24T07:44:23.269197,10.0.0.72,1.1.1.1,TCP,36945,80,52,6277,1.1889,SF,0
2026-08-24T07:44:52.251388,172.16.10.30,1.1.1.1,TCP,8588,22,213,44007,54.7751,SF,0
2026-08-24T07:45:23.123322,10.0.0.45,172.16.10.205,TCP,43719,443,49,9377,3.4867,SF,0
2026-08-24T07:45:51.253674,10.0.0.86,192.168.1.90,UDP,26261,123,2,55,0.008,SF,0
2026-08-24T07:46:20.869750,185.220.101.5,192.168.1.1,ICMP,0,0,2053,65917,0.358,SF,0
2026-08-24T07:46:48.555217,10.0.0.204,10.0.0.208,UDP,37159,53,3,336,0.0372,SF,0
2026-08-24T07:47:15.858509,10.0.0.246,151.101.1.69,TCP,41800,22,134,6460,44.9229,SF,0
2026-08-24T07:47:46.411577,172.16.10.148,104.244.42.1,TCP,43381,22,168,66964,57.6271,SF,0
2026-08-24T07:48:17.043098,10.0.0.140,104.244.42.1,UDP,44307,53,1,156,0.0493,SF,0
2026-08-24T07:48:46.622548,172.16.10.198,185.199.108.153,TCP,34944,22,75,68960,1.1234,SF,0
2026-08-24T07:49:12.974990,172.16.10.65,52.84.12.33,UDP,62194,53,3,286,0.0284,SF,0
2026-08-24T07:49:40.951962,10.0.0.232,52.84.12.33,UDP,52259,123,1,78,0.0026,SF,0
2026-08-24T07:50:09.610252,192.168.1.2,52.84.12.33,UDP,4692,53,1,130,0.0464,SF,0
2026-08-24T07:50:40.061648,172.16.10.31,185.199.108.153,TCP,2761,80,20,14278,0.0454,SF,0
2026-08-24T07:51:08.144932,10.0.0.178,172.16.10.52,UDP,28289,53,4,80,0.0166,SF,0
2026-08-24T07:51:39.523069,172.16.10.116,1.1.1.1,UDP,64527,53,2,202,0.0372,SF,0
2026-08-24T07:52:06.160122,10.0.0.157,104.244.42.1,TCP,17059,3306,4,2354,0.6562,SF,0
2026-08-24T07:52:32.816764,172.16.10.28,10.0.0.104,TCP,53762,443,20,5078,0.4308,SF,0
2026-08-24T07:53:05.486521,172.16.10.31,185.199.108.153,UDP,33784,123,2,50,0.0067,SF,0
2026-08-24T07:53:30.077579,203.0.113.88,172.16.10.215,TCP,46638,999,3,69,0.0146,S0,1
2026-08-24T07:54:00.183813,172.16.10.107,8.8.8.8,UDP,45318,53,2,146,0.0104,SF,0
2026-08-24T07:54:31.050072,10.0.0.225,172.16.10.20,TCP,61971,3306,20,7587,0.5422,SF,0
2026-08-24T07:55:01.376734,192.168.1.188,8.8.8.8,TCP,14193,80,18,346,1.8863,SF,0
2026-08-24T07:55:28.525683,172.16.10.120,52.84.12.33,UDP,32839,123,1,95,0.0096,SF,0
2026-08-24T07:55:54.437080,10.0.0.161,104.244.42.1,UDP,14040,123,1,65,0.0071,SF,0
2026-08-24T07:56:24.783385,192.168.1.109,8.8.8.8,TCP,51334,22,90,79744,27.0791,SF,0
2026-08-24T07:56:56.337454,10.0.0.69,10.0.0.104,TCP,45559,443,43,38233,0.1961,SF,0
2026-08-24T07:57:22.685414,172.16.10.76,8.8.8.8,TCP,14690,3306,14,2774,0.5307,SF,0
2026-08-24T07:57:52.634025,10.0.0.6,1.1.1.1,TCP,58746,22,262,4859,31.4435,SF,0
2026-08-24T07:58:22.179330,192.168.1.36,10.0.0.28,UDP,45972,53,2,224,0.0363,SF,0
2026-08-24T07:58:46.946555,45.154.255.7,192.168.1.50,TCP,34431,21,59,4890,7.0338,RSTO,9
2026-08-24T07:59:19.226439,192.168.1.13,52.84.12.33,UDP,24543,123,1,94,0.0076,SF,0
2026-08-24T07:59:45.020915,172.16.10.148,151.101.1.69,UDP,21035,53,3,212,0.0315,SF,0
2026-08-24T08:00:16.268724,203.0.113.88,192.168.1.10,TCP,29087,80,13342,933940,0.2621,RSTO,3
2026-08-24T08:00:46.693578,10.0.0.19,172.16.10.92,TCP,24056,443,7,2464,0.5619,SF,1
2026-08-24T08:01:13.763640,172.16.10.234,104.244.42.1,TCP,15054,22,117,75637,42.8394,SF,0
2026-08-24T08:01:44.370871,10.0.0.182,1.1.1.1,TCP,20268,443,95,9756,1.2757,SF,0
2026-08-24T08:02:10.365209,172.16.10.127,104.244.42.1,TCP,62348,443,47,30315,3.9115,SF,0
2026-08-24T08:02:38.952313,10.0.0.15,185.199.108.153,TCP,1285,22,118,34947,39.5561,SF,0
2026-08-24T08:03:10.217552,10.0.0.208,1.1.1.1,UDP,5545,53,2,256,0.0341,SF,0
2026-08-24T08:03:38.680620,10.0.0.43,52.84.12.33,TCP,9292,3306,9,2526,0.6393,SF,0
2026-08-24T08:04:08.021317,172.16.10.172,104.244.42.1,TCP,30460,22,33,61933,54.6133,SF,0
2026-08-24T08:04:35.708793,192.168.1.154,104.244.42.1,TCP,43349,3306,23,3589,0.5233,SF,0
2026-08-24T08:05:04.615302,192.168.1.81,52.84.12.33,TCP,60775,443,33,10844,4.6261,SF,0
2026-08-24T08:05:30.850829,192.168.1.167,52.84.12.33,TCP,5978,80,54,8042,2.3969,SF,0
2026-08-24T08:05:59.827135,172.16.10.249,172.16.10.166,TCP,60382,3306,8,4377,0.5016,SF,0
2026-08-24T08:06:30.865106,172.16.10.15,1.1.1.1,UDP,18471,123,1,88,0.0046,SF,0
2026-08-24T08:06:56.538783,192.168.1.89,185.199.108.153,TCP,28861,443,99,3180,0.4884,SF,0
2026-08-24T08:07:28.977484,192.168.1.72,1.1.1.1,UDP,56321,123,1,88,0.0074,SF,0
2026-08-24T08:07:56.503128,172.16.10.242,185.199.108.153,TCP,4984,3306,3,916,0.3079,SF,0
2026-08-24T08:08:26.059287,10.0.0.104,104.244.42.1,UDP,2210,53,3,197,0.039,SF,0
2026-08-24T08:08:54.965172,172.16.10.148,1.1.1.1,UDP,34524,123,2,78,0.0014,SF,0
2026-08-24T08:09:24.468519,10.0.0.179,172.16.10.213,UDP,2366,123,1,95,0.0017,SF,0
2026-08-24T08:09:50.137573,172.16.10.100,185.199.108.153,UDP,61257,123,1,55,0.0084,SF,0
2026-08-24T08:10:18.516290,192.168.1.33,8.8.8.8,TCP,2003,22,108,27887,14.0236,SF,0
2026-08-24T08:10:47.327417,192.168.1.24,185.199.108.153,UDP,45349,53,2,305,0.0407,SF,0
2026-08-24T08:11:19.992126,192.168.1.201,52.84.12.33,TCP,39814,443,53,9908,1.9632,SF,0
2026-08-24T08:11:48.712868,192.168.1.209,172.16.10.188,TCP,27678,443,100,40753,2.9798,SF,0
2026-08-24T08:12:17.451491,10.0.0.202,172.16.10.135,UDP,22910,123,2,76,0.007,SF,0
2026-08-24T08:12:44.461142,10.0.0.34,172.16.10.241,UDP,30272,123,1,51,0.0094,SF,0
2026-08-24T08:13:15.255223,172.16.10.244,172.16.10.42,UDP,32882,123,1,49,0.0012,SF,0
2026-08-24T08:13:39.985273,192.168.1.56,104.244.42.1,TCP,63367,3306,19,2312,0.2333,SF,0
2026-08-24T08:14:09.044217,10.0.0.61,192.168.1.2,TCP,14157,3306,3,4444,0.4278,SF,0
2026-08-24T08:14:41.545967,10.0.0.204,192.168.1.105,UDP,12028,123,1,57,0.0088,SF,0
2026-08-24T08:15:07.536867,192.168.1.209,151.101.1.69,TCP,25483,22,147,47423,51.5366,SF,0
2026-08-24T08:15:38.693673,192.168.1.40,104.244.42.1,UDP,27891,123,1,51,0.007,SF,0
2026-08-24T08:16:06.821320,192.168.1.250,52.84.12.33,TCP,8117,22,225,38315,45.3054,SF,0
2026-08-24T08:16:36.845355,192.168.1.124,185.199.108.153,TCP,11704,80,8,11542,0.4167,SF,0
2026-08-24T08:17:04.799766,192.168.1.38,1.1.1.1,TCP,48881,80,42,3971,0.8863,SF,0
2026-08-24T08:17:31.320490,192.168.1.203,104.244.42.1,UDP,23956,53,2,210,0.0491,SF,0
2026-08-24T08:17:59.120285,198.51.100.44,192.168.1.10,TCP,64816,80,13644,845928,0.2847,S0,4
2026-08-24T08:18:29.148872,10.0.0.122,192.168.1.219,UDP,27465,53,4,76,0.0173,SF,0
2026-08-24T08:19:00.025097,192.168.1.176,192.168.1.192,TCP,30665,22,265,33198,37.7532,SF,0
2026-08-24T08:19:27.518482,192.168.1.7,52.84.12.33,TCP,14556,3306,2,5748,0.1492,SF,0
2026-08-24T08:19:58.759121,172.16.10.148,104.244.42.1,TCP,14126,443,12,18787,0.4114,SF,0
2026-08-24T08:20:23.707955,192.168.1.10,185.199.108.153,TCP,54210,443,6,11460,2.8067,SF,0
2026-08-24T08:20:54.526243,10.0.0.15,104.244.42.1,TCP,38396,80,13,5551,1.5767,SF,0
2026-08-24T08:21:21.977593,10.0.0.109,151.101.1.69,UDP,38593,123,1,73,0.0017,SF,0
2026-08-24T08:21:51.532745,10.0.0.123,10.0.0.110,TCP,15305,443,64,23407,3.1557,SF,0
2026-08-24T08:22:21.684462,10.0.0.182,1.1.1.1,TCP,54055,3306,3,887,0.4922,SF,0
2026-08-24T08:22:51.576463,172.16.10.61,151.101.1.69,TCP,60947,443,9,4709,1.6952,SF,0
2026-08-24T08:23:15.893841,10.0.0.235,10.0.0.13,TCP,6128,80,48,1809,1.7464,SF,1
2026-08-24T08:23:47.394530,10.0.0.3,185.199.108.153,TCP,5931,80,43,5703,1.8706,SF,1
2026-08-24T08:24:13.388181,192.168.1.157,151.101.1.69,UDP,34833,123,1,87,0.0057,SF,0
2026-08-24T08:24:46.049923,172.16.10.136,192.168.1.164,TCP,50430,3306,5,1400,0.6779,SF,0
2026-08-24T08:25:15.172933,10.0.0.69,151.101.1.69,TCP,59632,443,65,6153,2.5843,SF,0
2026-08-24T08:25:41.313435,172.16.10.76,172.16.10.69,TCP,45715,80,44,8890,0.8805,SF,0
2026-08-24T08:26:12.046938,192.168.1.208,185.199.108.153,TCP,34005,22,175,60355,27.2797,SF,0
2026-08-24T08:26:41.484696,172.16.10.5,192.168.1.61,UDP,3939,123,1,91,0.0082,SF,0
2026-08-24T08:27:08.985326,10.0.0.225,151.101.1.69,TCP,25549,22,205,25642,38.9716,SF,0
2026-08-24T08:27:35.525631,172.16.10.164,8.8.8.8,TCP,50030,80,39,5827,2.1778,SF,0
2026-08-24T08:28:06.313303,10.0.0.128,52.84.12.33,TCP,17308,3306,5,5507,0.5113,SF,0
2026-08-24T08:28:33.767750,192.168.1.19,104.244.42.1,TCP,16817,3306,7,5312,0.3828,SF,0
2026-08-24T08:29:01.967900,192.168.1.248,192.168.1.56,TCP,31245,3306,25,7132,0.4718,SF,0
2026-08-24T08:29:33.050402,10.0.0.55,185.199.108.153,TCP,58213,3306,2,7221,0.4439,SF,0
2026-08-24T08:30:00.708793,192.168.1.190,8.8.8.8,TCP,5504,80,15,2092,2.2456,SF,0
2026-08-24T08:30:30.855896,172.16.10.120,52.84.12.33,UDP,4371,53,2,244,0.0227,SF,0
2026-08-24T08:30:57.361371,10.0.0.123,104.244.42.1,TCP,12514,3306,17,1899,0.4343,SF,0
2026-08-24T08:31:27.867017,10.0.0.158,10.0.0.83,UDP,59397,123,1,94,0.0087,SF,0
2026-08-24T08:31:57.839551,172.16.10.215,1.1.1.1,TCP,6551,3306,23,7715,0.0708,SF,0
2026-08-24T08:32:24.281880,192.168.1.203,10.0.0.243,TCP,41647,80,50,3932,0.795,SF,0
2026-08-24T08:32:53.812593,172.16.10.124,8.8.8.8,UDP,32266,53,4,285,0.0474,SF,0
2026-08-24T08:33:22.795465,172.16.10.82,10.0.0.238,TCP,8323,22,156,2906,6.4507,SF,0
2026-08-24T08:33:52.556994,10.0.0.21,52.84.12.33,TCP,37595,443,28,16654,1.5358,SF,0
2026-08-24T08:34:21.153253,192.168.1.225,8.8.8.8,TCP,36248,80,15,9821,0.1171,SF,0
2026-08-24T08:34:51.197753,10.0.0.166,185.199.108.153,UDP,55580,53,4,376,0.0181,SF,0
2026-08-24T08:35:16.251528,192.168.1.52,52.84.12.33,UDP,51313,53,4,84,0.0433,SF,0
2026-08-24T08:35:45.607364,10.0.0.197,185.199.108.153,TCP,48942,80,8,1287,1.398,SF,0
2026-08-24T08:36:14.622704,10.0.0.152,10.0.0.112,TCP,42689,3306,20,7233,0.7479,SF,0
2026-08-24T08:36:44.084116,192.168.1.176,10.0.0.83,UDP,35126,53,4,302,0.0282,SF,0
2026-08-24T08:37:14.249685,172.16.10.108,104.244.42.1,UDP,21300,53,1,292,0.0416,SF,0
2026-08-24T08:37:39.676629,10.0.0.175,52.84.12.33,UDP,56639,123,1,81,0.0024,SF,0
2026-08-24T08:38:11.227395,10.0.0.77,185.199.108.153,TCP,51583,443,76,4052,1.9007,SF,0
2026-08-24T08:38:39.514294,172.16.10.165,192.168.1.180,UDP,4788,123,1,81,0.0047,SF,0
2026-08-24T08:39:07.686327,172.16.10.128,8.8.8.8,TCP,42291,80,33,9383,0.606,SF,0
2026-08-24T08:39:35.559963,172.16.10.163,1.1.1.1,UDP,39382,53,1,88,0.023,SF,0
2026-08-24T08:40:06.592994,192.168.1.103,52.84.12.33,UDP,61875,53,2,86,0.0299,SF,0
2026-08-24T08:40:36.137345,172.16.10.165,104.244.42.1,TCP,21122,3306,21,5483,0.5677,SF,0
2026-08-24T08:41:05.408194,10.0.0.180,172.16.10.93,TCP,29813,3306,2,4016,0.41,SF,0
2026-08-24T08:41:31.382562,172.16.10.142,52.84.12.33,UDP,41739,123,1,57,0.0044,SF,0
2026-08-24T08:42:03.715528,192.168.1.13,10.0.0.102,TCP,7999,22,199,7539,46.4314,SF,0
2026-08-24T08:42:29.524887,10.0.0.33,151.101.1.69,UDP,12575,53,4,240,0.0224,SF,0
2026-08-24T08:42:59.280516,192.168.1.243,104.244.42.1,TCP,48197,22,129,42220,38.5439,SF,0
2026-08-24T08:43:26.787737,10.0.0.125,52.84.12.33,UDP,38914,123,1,65,0.0076,SF,0
2026-08-24T08:43:57.227455,172.16.10.228,8.8.8.8,UDP,47201,123,2,71,0.0037,SF,0
2026-08-24T08:44:27.278805,192.168.1.22,1.1.1.1,TCP,7624,22,194,42722,42.6557,SF,0
2026-08-24T08:44:52.996202,192.168.1.191,151.101.1.69,TCP,50634,22,109,13241,51.296,SF,0
2026-08-24T08:45:23.917174,185.220.101.5,192.168.1.195,TCP,55370,141,2,90,0.0041,REJ,1
2026-08-24T08:45:52.857186,172.16.10.159,8.8.8.8,TCP,26900,22,71,19439,58.141,SF,0
2026-08-24T08:46:19.089127,192.168.1.166,52.84.12.33,TCP,4322,3306,21,644,0.1468,SF,0
2026-08-24T08:46:46.821095,192.168.1.209,52.84.12.33,TCP,49375,22,250,31307,43.8228,SF,0
2026-08-24T08:47:19.316000,10.0.0.97,192.168.1.96,TCP,44744,22,180,44899,37.1291,SF,0
2026-08-24T08:47:44.991331,192.168.1.84,10.0.0.232,UDP,32432,123,2,48,0.0044,SF,0
